ncodpers,added_products
447859,ind_recibo_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1
448173,ind_nom_pens_ult1 ind_nomina_ult1 ind_tjcr_fin_ult1 ind_ctpp_fin_ult1 ind_cco_fin_ult1 ind_ctop_fin_ult1 ind_reca_fin_ult1
448164,ind_recibo_ult1 ind_reca_fin_ult1 ind_cco_fin_ult1 ind_ecue_fin_ult1 ind_ctop_fin_ult1 ind_dela_fin_ult1 ind_valo_fin_ult1
448198,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_fond_fin_ult1 ind_ecue_fin_ult1 ind_nomina_ult1
448216,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_fond_fin_ult1 ind_nomina_ult1
448146,ind_recibo_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_tjcr_fin_ult1
448121,ind_tjcr_fin_ult1 ind_recibo_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_nom_pens_ult1 ind_ctop_fin_ult1
448089,ind_tjcr_fin_ult1 ind_recibo_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1 ind_cno_fin_ult1
447478,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
447555,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_ctpp_fin_ult1 ind_fond_fin_ult1 ind_ecue_fin_ult1
447540,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_fond_fin_ult1
447416,ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_ctop_fin_ult1 ind_valo_fin_ult1
448243,ind_recibo_ult1 ind_dela_fin_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_fond_fin_ult1 ind_ctpp_fin_ult1
447735,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_dela_fin_ult1 ind_cno_fin_ult1
448786,ind_recibo_ult1 ind_fond_fin_ult1 ind_dela_fin_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1
448849,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_ecue_fin_ult1
448993,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_ctpp_fin_ult1
449006,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_nomina_ult1 ind_fond_fin_ult1
448975,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_dela_fin_ult1
448872,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_reca_fin_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_dela_fin_ult1
448914,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_ctpp_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_fond_fin_ult1 ind_dela_fin_ult1
448353,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1 ind_nomina_ult1
448351,ind_cco_fin_ult1 ind_cno_fin_ult1 ind_recibo_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
448427,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1
448392,ind_tjcr_fin_ult1 ind_cno_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_ctop_fin_ult1 ind_dela_fin_ult1 ind_ctpp_fin_ult1
448296,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_fond_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
448600,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_fond_fin_ult1 ind_nomina_ult1 ind_cno_fin_ult1
448432,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_fond_fin_ult1 ind_ctop_fin_ult1 ind_cno_fin_ult1
291002,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_ctpp_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
290996,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_fond_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1
290815,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1
290811,ind_cco_fin_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_recibo_ult1 ind_tjcr_fin_ult1 ind_cno_fin_ult1
290889,ind_cco_fin_ult1 ind_recibo_ult1 ind_cno_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_reca_fin_ult1 ind_nomina_ult1
291162,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_ctpp_fin_ult1
291145,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_fond_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_ctpp_fin_ult1 ind_nomina_ult1
291098,ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_ctop_fin_ult1 ind_dela_fin_ult1
290366,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1 ind_ctpp_fin_ult1 ind_reca_fin_ult1 ind_fond_fin_ult1
290348,ind_cco_fin_ult1 ind_recibo_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_dela_fin_ult1 ind_cno_fin_ult1 ind_nomina_ult1
290390,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_fond_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1
290538,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_fond_fin_ult1
290701,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_ctpp_fin_ult1 ind_nomina_ult1
290675,ind_recibo_ult1 ind_dela_fin_ult1 ind_tjcr_fin_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1
290766,ind_cco_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_recibo_ult1 ind_cno_fin_ult1 ind_nomina_ult1
290650,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1
290579,ind_cco_fin_ult1 ind_reca_fin_ult1 ind_recibo_ult1 ind_ecue_fin_ult1 ind_tjcr_fin_ult1 ind_cno_fin_ult1 ind_dela_fin_ult1
291250,ind_tjcr_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_fond_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
291848,ind_cco_fin_ult1 ind_ecue_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_cno_fin_ult1 ind_dela_fin_ult1
291936,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1
291919,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_nom_pens_ult1 ind_dela_fin_ult1 ind_nomina_ult1
291776,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_ecue_fin_ult1
291958,ind_cco_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_cno_fin_ult1 ind_tjcr_fin_ult1 ind_nomina_ult1
292120,ind_recibo_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_fond_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1
291973,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1
291438,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_fond_fin_ult1
291667,ind_cco_fin_ult1 ind_recibo_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1
291740,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_ctpp_fin_ult1 ind_nomina_ult1 ind_cno_fin_ult1
291699,ind_cco_fin_ult1 ind_recibo_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1
291574,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_ctpp_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1
289138,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1 ind_ctpp_fin_ult1 ind_cno_fin_ult1
288939,ind_cco_fin_ult1 ind_recibo_ult1 ind_nomina_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_tjcr_fin_ult1 ind_ctop_fin_ult1
288979,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_ctop_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
289300,ind_cco_fin_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_recibo_ult1 ind_tjcr_fin_ult1 ind_cno_fin_ult1
289279,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_ctpp_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1 ind_fond_fin_ult1
289342,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
289244,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1 ind_fond_fin_ult1 ind_nom_pens_ult1
288572,ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_cco_fin_ult1 ind_dela_fin_ult1 ind_ctop_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
288535,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_ctpp_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1
288454,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_ctpp_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1
288442,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_fond_fin_ult1 ind_dela_fin_ult1 ind_ctop_fin_ult1 ind_ctma_fin_ult1
288828,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1 ind_dela_fin_ult1
288816,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1 ind_cno_fin_ult1
288836,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_fond_fin_ult1 ind_cno_fin_ult1 ind_nom_pens_ult1
288867,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_ecue_fin_ult1
288861,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_fond_fin_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1
288848,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_fond_fin_ult1
288761,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_fond_fin_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
289962,ind_cco_fin_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_recibo_ult1 ind_tjcr_fin_ult1 ind_cno_fin_ult1
289949,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_ctop_fin_ult1
290041,ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_cco_fin_ult1 ind_dela_fin_ult1 ind_ctop_fin_ult1 ind_valo_fin_ult1 ind_ecue_fin_ult1
289993,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
289884,ind_recibo_ult1 ind_dela_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1
290073,ind_cco_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_tjcr_fin_ult1
290158,ind_tjcr_fin_ult1 ind_recibo_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
289524,ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_ctop_fin_ult1 ind_valo_fin_ult1
289541,ind_cco_fin_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_recibo_ult1 ind_cno_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1
289436,ind_tjcr_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_fond_fin_ult1 ind_valo_fin_ult1 ind_dela_fin_ult1 ind_ctma_fin_ult1
289401,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
289474,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_ctpp_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
289473,ind_cco_fin_ult1 ind_recibo_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
289448,ind_cco_fin_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_ctpp_fin_ult1 ind_cno_fin_ult1 ind_tjcr_fin_ult1
289447,ind_tjcr_fin_ult1 ind_recibo_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_fond_fin_ult1 ind_nomina_ult1
289591,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_fond_fin_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
289611,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1 ind_dela_fin_ult1
294778,ind_recibo_ult1 ind_fond_fin_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1
294769,ind_cco_fin_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1 ind_recibo_ult1 ind_cno_fin_ult1
294867,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1
294748,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1 ind_nomina_ult1
294746,ind_tjcr_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_fond_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1
295016,ind_cco_fin_ult1 ind_dela_fin_ult1 ind_ctop_fin_ult1 ind_pres_fin_ult1 ind_reca_fin_ult1 ind_nomina_ult1 ind_ctpp_fin_ult1
294945,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_fond_fin_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
294223,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1 ind_ctpp_fin_ult1
294268,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_ctpp_fin_ult1 ind_fond_fin_ult1 ind_ecue_fin_ult1
294482,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_fond_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1
295651,ind_recibo_ult1 ind_dela_fin_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_fond_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1
295717,ind_cco_fin_ult1 ind_ecue_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_tjcr_fin_ult1 ind_valo_fin_ult1
295864,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_fond_fin_ult1 ind_dela_fin_ult1 ind_ctpp_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1
296020,ind_cco_fin_ult1 ind_ecue_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_tjcr_fin_ult1 ind_cno_fin_ult1
295316,ind_cco_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1 ind_tjcr_fin_ult1 ind_cno_fin_ult1
295159,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_fond_fin_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1
295545,ind_cco_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_cno_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1
295542,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
295591,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_nomina_ult1 ind_fond_fin_ult1 ind_nom_pens_ult1
295406,ind_tjcr_fin_ult1 ind_nomina_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_ctop_fin_ult1 ind_ecue_fin_ult1
292839,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1
292871,ind_cco_fin_ult1 ind_ctop_fin_ult1 ind_dela_fin_ult1 ind_ctpp_fin_ult1 ind_reca_fin_ult1 ind_nomina_ult1 ind_ecue_fin_ult1
292897,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1 ind_cno_fin_ult1
293049,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_fond_fin_ult1
293111,ind_cco_fin_ult1 ind_recibo_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1
293107,ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctop_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1 ind_nomina_ult1 ind_dela_fin_ult1
293105,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_cno_fin_ult1
292442,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1
292249,ind_recibo_ult1 ind_reca_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_dela_fin_ult1 ind_cno_fin_ult1 ind_fond_fin_ult1
292310,ind_cco_fin_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_tjcr_fin_ult1 ind_recibo_ult1 ind_nom_pens_ult1
292649,ind_tjcr_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_fond_fin_ult1 ind_ecue_fin_ult1 ind_ctpp_fin_ult1 ind_nomina_ult1
292667,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_fond_fin_ult1 ind_nom_pens_ult1 ind_cno_fin_ult1
292517,ind_reca_fin_ult1 ind_cco_fin_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1 ind_plan_fin_ult1 ind_ctop_fin_ult1
292480,ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_fond_fin_ult1 ind_recibo_ult1 ind_ecue_fin_ult1 ind_ctpp_fin_ult1 ind_nomina_ult1
292467,ind_recibo_ult1 ind_ecue_fin_ult1 ind_cno_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1
292563,ind_cco_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1 ind_tjcr_fin_ult1 ind_cno_fin_ult1
293829,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_fond_fin_ult1
293807,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_dela_fin_ult1 ind_fond_fin_ult1 ind_nom_pens_ult1
293695,ind_tjcr_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nomina_ult1 ind_nom_pens_ult1 ind_fond_fin_ult1
293694,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_ecue_fin_ult1
293999,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_ctpp_fin_ult1 ind_fond_fin_ult1 ind_ecue_fin_ult1
294074,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_nom_pens_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1 ind_ctpp_fin_ult1
294071,ind_cco_fin_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_recibo_ult1 ind_tjcr_fin_ult1 ind_cno_fin_ult1 ind_dela_fin_ult1
293890,ind_tjcr_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_ctop_fin_ult1 ind_dela_fin_ult1
293874,ind_cco_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_nomina_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1
293306,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_ecue_fin_ult1
293342,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_dela_fin_ult1 ind_ctpp_fin_ult1 ind_fond_fin_ult1 ind_ecue_fin_ult1
293209,ind_fond_fin_ult1 ind_tjcr_fin_ult1 ind_recibo_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_ctma_fin_ult1 ind_dela_fin_ult1
293592,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_dela_fin_ult1
293450,ind_cco_fin_ult1 ind_recibo_ult1 ind_ecue_fin_ult1 ind_reca_fin_ult1 ind_cno_fin_ult1 ind_tjcr_fin_ult1 ind_nom_pens_ult1
293449,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_reca_fin_ult1 ind_ctpp_fin_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1 ind_nom_pens_ult1
283380,ind_recibo_ult1 ind_tjcr_fin_ult1 ind_dela_fin_ult1 ind_fond_fin_ult1 ind_reca_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1
283468,ind_cco_fin_ult1 ind_ecue_fin_ult1 ind_dela_fin_ult1 ind_ctop_fin_ult1 ind_reca_fin_ult1 ind_plan_fin_ult1 ind_nomina_ult1
283278,ind_cco_fin_ult1 ind_recibo_ult1 ind_nom_pens_ult1 ind_nomina_ult1 ind_dela_fin_ult1 ind_fond_fin_ult1 ind_reca_fin_ult1
283320,ind_recibo_ult1 ind_reca_fin_ult1 ind_tjcr_fin_ult1 ind_fond_fin_ult1 ind_dela_fin_ult1 ind_ecue_fin_ult1 ind_nom_pens_ult1
